Voltage_measured,Current_measured,Temperature_measured,Current_charge,Voltage_charge,Time,Capacity,id_cycle,type,ambient_temperature,time,PhID
3.487671469,-2.011491705,30.89766976,1.999,2.578,844.156,1.352493464,125,heater,24,2008,B0006
3.485035919,-2.010828972,30.95122847,1.999,2.574,853.547,1.352493464,125,heater,24,2008,B0006
3.482067503,-2.011743426,31.0112943,1.999,2.572,862.906,1.352493464,125,heater,24,2008,B0006
3.479441498,-2.011479974,31.0616905,1.999,2.569,872.266,1.352493464,125,heater,24,2008,B0006
3.476496478,-2.010838179,31.11917696,1.999,2.566,881.656,1.352493464,125,heater,24,2008,B0006
3.473821457,-2.013241572,31.1752518,1.999,2.564,891.031,1.352493464,125,heater,24,2008,B0006
3.470940946,-2.011983307,31.23605112,1.999,2.561,900.5,1.352493464,125,heater,24,2008,B0006
3.468427247,-2.010167116,31.28596091,1.999,2.558,909.875,1.352493464,125,heater,24,2008,B0006
3.465718001,-2.009826488,31.33914303,1.999,2.556,919.234,1.352493464,125,heater,24,2008,B0006
3.463241784,-2.009063252,31.39573935,1.9988,2.553,928.609,1.352493464,125,heater,24,2008,B0006
3.460283453,-2.010415631,31.44768828,1.999,2.55,937.969,1.352493464,125,heater,24,2008,B0006
3.457834291,-2.010406691,31.50816399,1.999,2.548,947.344,1.352493464,125,heater,24,2008,B0006
3.455282231,-2.009028241,31.55794003,1.999,2.545,956.719,1.352493464,125,heater,24,2008,B0006
3.452902599,-2.009910455,31.61494778,1.999,2.542,966.078,1.352493464,125,heater,24,2008,B0006
3.450208994,-2.013146562,31.66752196,1.999,2.54,975.469,1.352493464,125,heater,24,2008,B0006
3.447802176,-2.008584079,31.73033364,1.999,2.538,984.828,1.352493464,125,heater,24,2008,B0006
3.445321062,-2.009650804,31.7695274,1.999,2.535,994.141,1.352493464,125,heater,24,2008,B0006
3.442753715,-2.010292806,31.83276874,1.999,2.532,1003.547,1.352493464,125,heater,24,2008,B0006
3.440233387,-2.009623222,31.88958739,1.999,2.53,1012.906,1.352493464,125,heater,24,2008,B0006
3.437652256,-2.008368659,31.94767038,1.999,2.528,1022.281,1.352493464,125,heater,24,2008,B0006
3.435327561,-2.011241246,31.99933796,1.999,2.525,1031.625,1.352493464,125,heater,24,2008,B0006
3.433072666,-2.012501445,32.05755554,1.999,2.523,1040.984,1.352493464,125,heater,24,2008,B0006
3.43055059,-2.009115432,32.10979198,1.999,2.52,1050.391,1.352493464,125,heater,24,2008,B0006
3.428243312,-2.010371503,32.16220101,1.999,2.518,1059.75,1.352493464,125,heater,24,2008,B0006
3.425827611,-2.013345962,32.21381038,1.999,2.516,1069.109,1.352493464,125,heater,24,2008,B0006
3.423466897,-2.011789839,32.27871195,1.999,2.513,1078.453,1.352493464,125,heater,24,2008,B0006
3.421129576,-2.010317209,32.33361215,1.999,2.511,1087.875,1.352493464,125,heater,24,2008,B0006
3.418868942,-2.008541542,32.3787847,1.999,2.508,1097.266,1.352493464,125,heater,24,2008,B0006
3.416391952,-2.010429354,32.43654648,1.999,2.506,1106.641,1.352493464,125,heater,24,2008,B0006
3.414419434,-2.010999384,32.48848983,1.999,2.504,1115.969,1.352493464,125,heater,24,2008,B0006
3.411840882,-2.011320956,32.53918465,1.999,2.502,1125.328,1.352493464,125,heater,24,2008,B0006
3.40962123,-2.007429518,32.5872565,1.999,2.5,1134.719,1.352493464,125,heater,24,2008,B0006
3.407624347,-2.008719195,32.64169543,1.999,2.497,1144.094,1.352493464,125,heater,24,2008,B0006
3.405268085,-2.007954446,32.70370778,1.999,2.495,1153.5,1.352493464,125,heater,24,2008,B0006
3.403071824,-2.011708079,32.75823007,1.999,2.493,1162.828,1.352493464,125,heater,24,2008,B0006
3.400897413,-2.009651292,32.80568663,1.999,2.491,1172.203,1.352493464,125,heater,24,2008,B0006
3.39877964,-2.012566357,32.84684551,1.999,2.488,1181.578,1.352493464,125,heater,24,2008,B0006
3.396555907,-2.009429639,32.90705723,1.999,2.486,1190.906,1.352493464,125,heater,24,2008,B0006
3.394476398,-2.012264388,32.96337568,1.999,2.484,1200.312,1.352493464,125,heater,24,2008,B0006
3.392522115,-2.008121404,33.00442641,1.999,2.482,1209.656,1.352493464,125,heater,24,2008,B0006
3.390333861,-2.009315133,33.0577788,1.999,2.48,1219.031,1.352493464,125,heater,24,2008,B0006
3.388326082,-2.010502501,33.1060399,1.999,2.478,1228.391,1.352493464,125,heater,24,2008,B0006
3.386387671,-2.008044662,33.1650655,1.999,2.476,1237.781,1.352493464,125,heater,24,2008,B0006
3.38408384,-2.012220296,33.22419259,1.999,2.474,1247.125,1.352493464,125,heater,24,2008,B0006
3.382051217,-2.010787256,33.28339672,1.999,2.472,1256.469,1.352493464,125,heater,24,2008,B0006
3.380158153,-2.005859553,33.32916386,1.999,2.47,1265.844,1.352493464,125,heater,24,2008,B0006
3.377996873,-2.010346942,33.37557372,1.999,2.468,1275.219,1.352493464,125,heater,24,2008,B0006
3.375947885,-2.009443312,33.42890118,1.999,2.465,1284.609,1.352493464,125,heater,24,2008,B0006
3.373869348,-2.010848137,33.47684133,1.999,2.464,1293.953,1.352493464,125,heater,24,2008,B0006
3.371972767,-2.011070518,33.52715103,1.999,2.462,1303.344,1.352493464,125,heater,24,2008,B0006
3.369951035,-2.008521124,33.59204221,1.999,2.46,1312.703,1.352493464,125,heater,24,2008,B0006
3.36814189,-2.010453625,33.64536526,1.999,2.457,1322.016,1.352493464,125,heater,24,2008,B0006
3.366250985,-2.010935878,33.70037315,1.999,2.456,1331.375,1.352493464,125,heater,24,2008,B0006
3.364098723,-2.008332223,33.74094747,1.999,2.454,1340.797,1.352493464,125,heater,24,2008,B0006
3.362223915,-2.010645924,33.79121543,1.999,2.452,1350.203,1.352493464,125,heater,24,2008,B0006
3.360399183,-2.007941523,33.84818876,1.999,2.45,1359.562,1.352493464,125,heater,24,2008,B0006
3.358509305,-2.010638685,33.90570774,1.999,2.448,1368.922,1.352493464,125,heater,24,2008,B0006
3.356633136,-2.012400414,33.95427784,1.999,2.446,1378.281,1.352493464,125,heater,24,2008,B0006
3.354287946,-2.009838954,34.01157824,1.999,2.444,1387.641,1.352493464,125,heater,24,2008,B0006
3.352699352,-2.008589884,34.04768658,1.999,2.442,1397.047,1.352493464,125,heater,24,2008,B0006
3.350652686,-2.00879346,34.10719206,1.999,2.44,1406.391,1.352493464,125,heater,24,2008,B0006
3.348805351,-2.010767117,34.15306042,1.999,2.438,1415.781,1.352493464,125,heater,24,2008,B0006
3.347035811,-2.009511351,34.21302021,1.999,2.436,1425.156,1.352493464,125,heater,24,2008,B0006
3.345536099,-2.007962672,34.25693881,1.999,2.435,1434.531,1.352493464,125,heater,24,2008,B0006
3.343373458,-2.009018636,34.31886386,1.999,2.433,1443.906,1.352493464,125,heater,24,2008,B0006
3.341514057,-2.008589627,34.36911622,1.999,2.431,1453.266,1.352493464,125,heater,24,2008,B0006
3.339780645,-2.009334205,34.41382257,1.999,2.429,1462.656,1.352493464,125,heater,24,2008,B0006
3.33794871,-2.011635183,34.47327436,1.999,2.427,1472.062,1.352493464,125,heater,24,2008,B0006
3.336002359,-2.010266128,34.53080896,1.999,2.425,1481.406,1.352493464,125,heater,24,2008,B0006
3.334022691,-2.008582179,34.57286824,1.999,2.423,1490.781,1.352493464,125,heater,24,2008,B0006
3.332269114,-2.00932163,34.62787125,1.999,2.421,1500.125,1.352493464,125,heater,24,2008,B0006
3.330328019,-2.007966562,34.68664741,1.999,2.42,1509.437,1.352493464,125,heater,24,2008,B0006
3.3287845,-2.010700711,34.73876379,1.999,2.418,1518.812,1.352493464,125,heater,24,2008,B0006
3.326629196,-2.011870716,34.79416431,1.999,2.416,1528.203,1.352493464,125,heater,24,2008,B0006
3.324873375,-2.009106765,34.83798897,1.999,2.414,1537.594,1.352493464,125,heater,24,2008,B0006
3.323230197,-2.008443222,34.88667761,1.999,2.412,1546.937,1.352493464,125,heater,24,2008,B0006
3.32114214,-2.009080199,34.93471586,1.999,2.41,1556.297,1.352493464,125,heater,24,2008,B0006
3.319418412,-2.009316646,34.99140954,1.999,2.408,1565.656,1.352493464,125,heater,24,2008,B0006
3.317558752,-2.010726301,35.04720926,1.999,2.406,1575.031,1.352493464,125,heater,24,2008,B0006
3.315648337,-2.01049329,35.10035375,1.999,2.405,1584.437,1.352493464,125,heater,24,2008,B0006
3.313795087,-2.008918107,35.15033724,1.999,2.403,1593.797,1.352493464,125,heater,24,2008,B0006
3.311844538,-2.008119847,35.20867829,1.999,2.401,1603.172,1.352493464,125,heater,24,2008,B0006
3.310030154,-2.008929789,35.26883507,1.999,2.399,1612.547,1.352493464,125,heater,24,2008,B0006
3.308292886,-2.009010834,35.3189912,1.999,2.397,1621.922,1.352493464,125,heater,24,2008,B0006
3.306226899,-2.009921577,35.37088254,1.999,2.396,1631.25,1.352493464,125,heater,24,2008,B0006
3.304382799,-2.010456931,35.41908286,1.999,2.394,1640.609,1.352493464,125,heater,24,2008,B0006
3.302467174,-2.010438149,35.4705383,1.999,2.392,1649.984,1.352493464,125,heater,24,2008,B0006
3.300505831,-2.012363241,35.52724853,1.999,2.39,1659.328,1.352493464,125,heater,24,2008,B0006
3.298471161,-2.010427514,35.57897138,1.999,2.388,1668.719,1.352493464,125,heater,24,2008,B0006
3.296377557,-2.009329797,35.63823193,1.999,2.386,1678.078,1.352493464,125,heater,24,2008,B0006
3.294504056,-2.011864672,35.67760364,1.999,2.384,1687.437,1.352493464,125,heater,24,2008,B0006
3.292404613,-2.010216255,35.74030965,1.999,2.382,1696.812,1.352493464,125,heater,24,2008,B0006
3.2906706,-2.00955549,35.7940225,1.999,2.38,1706.187,1.352493464,125,heater,24,2008,B0006
3.288430237,-2.009314714,35.84633971,1.999,2.378,1715.531,1.352493464,125,heater,24,2008,B0006
3.286322549,-2.010951883,35.89520191,1.999,2.376,1724.953,1.352493464,125,heater,24,2008,B0006
3.284308539,-2.008745238,35.95335184,1.999,2.374,1734.297,1.352493464,125,heater,24,2008,B0006
3.282060234,-2.009207001,36.01069962,1.999,2.372,1743.672,1.352493464,125,heater,24,2008,B0006
3.280393599,-2.010267086,36.06372431,1.999,2.369,1753.031,1.352493464,125,heater,24,2008,B0006
3.278271155,-2.009607108,36.11950489,1.999,2.367,1762.406,1.352493464,125,heater,24,2008,B0006
3.275795141,-2.010404341,36.16623588,1.999,2.365,1771.766,1.352493464,125,heater,24,2008,B0006
3.273605189,-2.011852739,36.21883869,1.999,2.363,1781.141,1.352493464,125,heater,24,2008,B0006
3.271280654,-2.011594118,36.27750991,1.999,2.36,1790.469,1.352493464,125,heater,24,2008,B0006
3.269357165,-2.009392726,36.33788658,1.999,2.359,1799.812,1.352493464,125,heater,24,2008,B0006
3.266827832,-2.009284728,36.38252338,1.999,2.356,1809.219,1.352493464,125,heater,24,2008,B0006
3.264682512,-2.011209977,36.43789493,1.999,2.354,1818.609,1.352493464,125,heater,24,2008,B0006
3.262446563,-2.011781277,36.48741189,1.999,2.352,1827.984,1.352493464,125,heater,24,2008,B0006
3.260084353,-2.010544419,36.55721679,1.999,2.35,1837.344,1.352493464,125,heater,24,2008,B0006
3.257744601,-2.012175546,36.61236428,1.999,2.347,1846.672,1.352493464,125,heater,24,2008,B0006
3.255343747,-2.008737237,36.67001115,1.999,2.344,1856.062,1.352493464,125,heater,24,2008,B0006
3.252939268,-2.009513787,36.72022067,1.999,2.342,1865.453,1.352493464,125,heater,24,2008,B0006
3.250616369,-2.010547023,36.76820464,1.999,2.34,1874.828,1.352493464,125,heater,24,2008,B0006
3.248068153,-2.009756837,36.83081043,1.999,2.338,1884.172,1.352493464,125,heater,24,2008,B0006
3.245532402,-2.010310613,36.88172876,1.999,2.335,1893.578,1.352493464,125,heater,24,2008,B0006
3.243019063,-2.011024736,36.94494403,1.999,2.332,1902.937,1.352493464,125,heater,24,2008,B0006
3.240534595,-2.008344809,36.99123809,1.999,2.33,1912.297,1.352493464,125,heater,24,2008,B0006
3.237562466,-2.011462702,37.05017937,1.999,2.327,1921.672,1.352493464,125,heater,24,2008,B0006
3.235071854,-2.00936893,37.11733008,1.999,2.325,1931,1.352493464,125,heater,24,2008,B0006
3.232169361,-2.00924183,37.17490131,1.999,2.322,1940.406,1.352493464,125,heater,24,2008,B0006
3.229403254,-2.008972798,37.23331937,1.999,2.319,1949.75,1.352493464,125,heater,24,2008,B0006
3.226317497,-2.008137546,37.28392578,1.999,2.317,1959.109,1.352493464,125,heater,24,2008,B0006
3.223621612,-2.010037947,37.33756076,1.999,2.313,1968.484,1.352493464,125,heater,24,2008,B0006
3.220720242,-2.010949807,37.39274342,1.999,2.311,1977.828,1.352493464,125,heater,24,2008,B0006
3.217411539,-2.008670294,37.45525938,1.999,2.307,1987.219,1.352493464,125,heater,24,2008,B0006
3.214430983,-2.011193428,37.52198494,1.999,2.305,1996.594,1.352493464,125,heater,24,2008,B0006
3.211232594,-2.011308364,37.57330207,1.999,2.301,2005.953,1.352493464,125,heater,24,2008,B0006
3.207892816,-2.010918721,37.63224022,1.999,2.298,2015.297,1.352493464,125,heater,24,2008,B0006
3.204680465,-2.010107251,37.6948959,1.999,2.295,2024.703,1.352493464,125,heater,24,2008,B0006
3.201266667,-2.010055698,37.7613231,1.999,2.291,2034.062,1.352493464,125,heater,24,2008,B0006
3.197726595,-2.008671122,37.80888736,1.999,2.288,2043.453,1.352493464,125,heater,24,2008,B0006
3.194069448,-2.01180449,37.86880197,1.999,2.285,2052.828,1.352493464,125,heater,24,2008,B0006
3.190341006,-2.010305308,37.92991397,1.999,2.281,2062.219,1.352493464,125,heater,24,2008,B0006
3.186663898,-2.008651389,37.9888624,1.999,2.277,2071.594,1.352493464,125,heater,24,2008,B0006
3.182558284,-2.01118418,38.03798368,1.999,2.273,2080.984,1.352493464,125,heater,24,2008,B0006
3.178448227,-2.009452124,38.10895871,1.999,2.269,2090.453,1.352493464,125,heater,24,2008,B0006
3.174391497,-2.011155151,38.17787906,1.999,2.265,2099.844,1.352493464,125,heater,24,2008,B0006
3.1699798,-2.008917648,38.23781773,1.999,2.261,2109.25,1.352493464,125,heater,24,2008,B0006
3.165554788,-2.011630998,38.29579113,1.999,2.256,2118.594,1.352493464,125,heater,24,2008,B0006
3.161070036,-2.010354765,38.36176037,1.999,2.251,2127.937,1.352493464,125,heater,24,2008,B0006
3.156160431,-2.009043164,38.41752755,1.999,2.247,2137.25,1.352493464,125,heater,24,2008,B0006
3.150976248,-2.01316498,38.48719948,1.999,2.242,2146.672,1.352493464,125,heater,24,2008,B0006
3.145838039,-2.007135592,38.55797623,1.999,2.237,2156.016,1.352493464,125,heater,24,2008,B0006
3.140415763,-2.00810042,38.61397976,1.999,2.231,2165.453,1.352493464,125,heater,24,2008,B0006
3.134682026,-2.010740884,38.66822591,1.999,2.226,2174.797,1.352493464,125,heater,24,2008,B0006
3.128881993,-2.010556936,38.74694631,1.999,2.22,2184.172,1.352493464,125,heater,24,2008,B0006
3.12283676,-2.009917083,38.8080901,1.999,2.214,2193.516,1.352493464,125,heater,24,2008,B0006
3.116346336,-2.008467088,38.88192451,1.999,2.208,2202.828,1.352493464,125,heater,24,2008,B0006
3.109284341,-2.011199243,38.9438163,1.999,2.201,2212.234,1.352493464,125,heater,24,2008,B0006
3.102338065,-2.008347699,38.99992129,1.999,2.194,2221.578,1.352493464,125,heater,24,2008,B0006
3.095024236,-2.008616298,39.07716111,1.999,2.187,2230.937,1.352493464,125,heater,24,2008,B0006
3.087016018,-2.010401968,39.14945047,1.999,2.179,2240.25,1.352493464,125,heater,24,2008,B0006
3.078622467,-2.008442017,39.2303105,1.999,2.171,2249.594,1.352493464,125,heater,24,2008,B0006
3.070133507,-2.01023729,39.29372958,1.999,2.163,2258.922,1.352493464,125,heater,24,2008,B0006
3.061033936,-2.007832656,39.36947607,1.999,2.154,2268.281,1.352493464,125,heater,24,2008,B0006
3.051300918,-2.010183397,39.44868081,1.999,2.145,2277.656,1.352493464,125,heater,24,2008,B0006
3.041119723,-2.007318672,39.519921,1.999,2.134,2287,1.352493464,125,heater,24,2008,B0006
3.030388107,-2.008071253,39.61164686,1.999,2.124,2296.391,1.352493464,125,heater,24,2008,B0006
3.019252508,-2.008833211,39.68829367,1.999,2.113,2305.75,1.352493464,125,heater,24,2008,B0006
3.007791054,-2.011548815,39.77029334,1.999,2.102,2315.094,1.352493464,125,heater,24,2008,B0006
2.995818932,-2.011529059,39.86193149,1.999,2.089,2324.484,1.352493464,125,heater,24,2008,B0006
2.98305871,-2.010582277,39.94892823,1.999,2.077,2333.859,1.352493464,125,heater,24,2008,B0006
2.969454924,-2.009426395,40.04927596,1.999,2.065,2343.219,1.352493464,125,heater,24,2008,B0006
2.954969703,-2.006319842,40.14538218,1.999,2.05,2352.594,1.352493464,125,heater,24,2008,B0006
2.93907089,-2.011205952,40.23637124,1.999,2.035,2361.953,1.352493464,125,heater,24,2008,B0006
2.920549278,-2.008831221,40.33478394,1.999,2.017,2371.312,1.352493464,125,heater,24,2008,B0006
2.899322494,-2.010753646,40.42209844,1.999,1.998,2380.672,1.352493464,125,heater,24,2008,B0006
2.874146841,-2.012202644,40.51575566,1.999,1.975,2390,1.352493464,125,heater,24,2008,B0006
2.843942131,-2.008054831,40.61445658,1.999,1.948,2399.328,1.352493464,125,heater,24,2008,B0006
2.807293847,-2.011100781,40.70931902,1.999,1.914,2408.672,1.352493464,125,heater,24,2008,B0006
2.762782212,-2.012173703,40.81759233,1.999,1.872,2418.047,1.352493464,125,heater,24,2008,B0006
2.708895664,-2.009985747,40.93421315,1.999,1.824,2427.344,1.352493464,125,heater,24,2008,B0006
2.640809941,-2.009801887,41.03736441,1.999,1.764,2436.734,1.352493464,125,heater,24,2008,B0006
2.554976822,-2.010754623,41.16285072,1.999,1.687,2446.062,1.352493464,125,heater,24,2008,B0006
2.444075621,-2.010268411,41.29420683,1.999,1.588,2455.5,1.352493464,125,heater,24,2008,B0006
3.930864325,-2.008930666,24.31361659,1.999,2.995,19.61,1.347409915,126,heater,24,2008,B0006
3.904113015,-2.008441139,24.41712515,1.9988,2.977,28.985,1.347409915,126,heater,24,2008,B0006
3.883189021,-2.00915446,24.54024379,1.999,2.958,38.344,1.347409915,126,heater,24,2008,B0006
3.865760193,-2.011213414,24.64636943,1.9988,2.943,47.735,1.347409915,126,heater,24,2008,B0006
3.850789,-2.011379114,24.75969687,1.9988,2.928,57.032,1.347409915,126,heater,24,2008,B0006
3.837540662,-2.010372211,24.87021338,1.999,2.915,66.391,1.347409915,126,heater,24,2008,B0006
3.82566051,-2.012205364,24.99199677,1.999,2.905,75.766,1.347409915,126,heater,24,2008,B0006
3.815254043,-2.011131868,25.11599313,1.999,2.895,85.094,1.347409915,126,heater,24,2008,B0006
3.80561596,-2.008531276,25.23140347,1.999,2.887,94.516,1.347409915,126,heater,24,2008,B0006
3.797263269,-2.010299877,25.34827546,1.9988,2.879,103.875,1.347409915,126,heater,24,2008,B0006
3.789381148,-2.009613876,25.46941499,1.999,2.872,113.266,1.347409915,126,heater,24,2008,B0006
3.782135142,-2.009508165,25.5771048,1.999,2.865,122.657,1.347409915,126,heater,24,2008,B0006
3.77561027,-2.010724484,25.69460144,1.999,2.859,132.047,1.347409915,126,heater,24,2008,B0006
3.769284556,-2.009979924,25.80425945,1.999,2.853,141.469,1.347409915,126,heater,24,2008,B0006
3.76351073,-2.012676411,25.93455441,1.999,2.847,150.891,1.347409915,126,heater,24,2008,B0006
3.758450834,-2.012406182,26.04960325,1.999,2.843,160.313,1.347409915,126,heater,24,2008,B0006
3.753181352,-2.009429676,26.16562927,1.999,2.838,169.688,1.347409915,126,heater,24,2008,B0006
3.748577636,-2.012404216,26.28041741,1.999,2.833,179.032,1.347409915,126,heater,24,2008,B0006
3.744098559,-2.011714491,26.39431062,1.9988,2.829,188.391,1.347409915,126,heater,24,2008,B0006
3.73970561,-2.009268436,26.50388436,1.9988,2.825,197.766,1.347409915,126,heater,24,2008,B0006
3.735415846,-2.011543575,26.61032344,1.9988,2.821,207.078,1.347409915,126,heater,24,2008,B0006
3.731157538,-2.010562163,26.73173978,1.999,2.817,216.469,1.347409915,126,heater,24,2008,B0006
3.727315003,-2.010674698,26.84755894,1.999,2.813,225.813,1.347409915,126,heater,24,2008,B0006
3.723451756,-2.011268027,26.95957015,1.999,2.809,235.203,1.347409915,126,heater,24,2008,B0006
3.719424867,-2.013172965,27.06995168,1.999,2.805,244.563,1.347409915,126,heater,24,2008,B0006
3.715477764,-2.009993764,27.16111909,1.999,2.801,253.969,1.347409915,126,heater,24,2008,B0006
3.711431966,-2.013085787,27.2784964,1.999,2.797,263.313,1.347409915,126,heater,24,2008,B0006
3.707269955,-2.01222741,27.39849314,1.999,2.793,272.657,1.347409915,126,heater,24,2008,B0006
3.703159639,-2.009908192,27.50223754,1.999,2.79,282.032,1.347409915,126,heater,24,2008,B0006
3.699046435,-2.012469312,27.61034141,1.999,2.786,291.391,1.347409915,126,heater,24,2008,B0006
3.694854431,-2.011742097,27.72548479,1.999,2.782,300.797,1.347409915,126,heater,24,2008,B0006
3.690505186,-2.010521427,27.82850458,1.9988,2.777,310.157,1.347409915,126,heater,24,2008,B0006
3.68615394,-2.010984363,27.92429666,1.999,2.773,319.5,1.347409915,126,heater,24,2008,B0006
3.681863233,-2.009501073,28.03593764,1.999,2.769,328.922,1.347409915,126,heater,24,2008,B0006
3.677255252,-2.008882339,28.13948642,1.999,2.765,338.266,1.347409915,126,heater,24,2008,B0006
3.672553597,-2.009284515,28.24500392,1.999,2.76,347.61,1.347409915,126,heater,24,2008,B0006
3.668251457,-2.00965882,28.33635866,1.999,2.756,356.938,1.347409915,126,heater,24,2008,B0006
3.663649901,-2.012779052,28.43319206,1.999,2.751,366.266,1.347409915,126,heater,24,2008,B0006
3.659074389,-2.01174038,28.52228738,1.999,2.747,375.625,1.347409915,126,heater,24,2008,B0006
3.654410821,-2.010671829,28.60628258,1.999,2.743,384.969,1.347409915,126,heater,24,2008,B0006
3.649370598,-2.008925908,28.69522569,1.9988,2.737,394.453,1.347409915,126,heater,24,2008,B0006
3.644850937,-2.009680721,28.76642021,1.999,2.733,403.828,1.347409915,126,heater,24,2008,B0006
3.640392134,-2.008509509,28.84417383,1.999,2.729,413.219,1.347409915,126,heater,24,2008,B0006
3.635853185,-2.009502134,28.90276313,1.999,2.724,422.547,1.347409915,126,heater,24,2008,B0006
3.630971889,-2.00944157,28.96495538,1.999,2.72,431.907,1.347409915,126,heater,24,2008,B0006
3.626959278,-2.009430254,29.01742148,1.999,2.715,441.266,1.347409915,126,heater,24,2008,B0006
3.622706858,-2.009887707,29.08299837,1.999,2.711,450.703,1.347409915,126,heater,24,2008,B0006
3.618640974,-2.012011753,29.12214716,1.999,2.707,460.063,1.347409915,126,heater,24,2008,B0006
3.614462098,-2.012736098,29.15222232,1.999,2.703,469.422,1.347409915,126,heater,24,2008,B0006
3.610755268,-2.007696436,29.18409275,1.9988,2.699,478.782,1.347409915,126,heater,24,2008,B0006
3.606995099,-2.010300971,29.22652971,1.999,2.695,488.11,1.347409915,126,heater,24,2008,B0006
3.603273615,-2.010155429,29.26379299,1.999,2.691,497.453,1.347409915,126,heater,24,2008,B0006
3.599660753,-2.009563267,29.30046712,1.999,2.688,506.86,1.347409915,126,heater,24,2008,B0006
3.596135732,-2.006470837,29.33456297,1.9988,2.685,516.235,1.347409915,126,heater,24,2008,B0006
3.592708943,-2.009132175,29.36774916,1.999,2.681,525.61,1.347409915,126,heater,24,2008,B0006
3.589112507,-2.009803493,29.38647616,1.999,2.677,534.985,1.347409915,126,heater,24,2008,B0006
3.585618007,-2.011248046,29.41230852,1.999,2.675,544.313,1.347409915,126,heater,24,2008,B0006
3.582145313,-2.012623777,29.45134743,1.999,2.671,553.703,1.347409915,126,heater,24,2008,B0006
3.578763066,-2.009439289,29.47806138,1.999,2.667,563.11,1.347409915,126,heater,24,2008,B0006
3.575488603,-2.007270597,29.50819228,1.999,2.664,572.516,1.347409915,126,heater,24,2008,B0006
3.57186458,-2.010517702,29.54486955,1.999,2.661,581.875,1.347409915,126,heater,24,2008,B0006
3.568557491,-2.010298045,29.56540505,1.999,2.658,591.203,1.347409915,126,heater,24,2008,B0006
3.565290844,-2.011241893,29.59704321,1.999,2.654,600.563,1.347409915,126,heater,24,2008,B0006
3.561879274,-2.010719258,29.63777065,1.999,2.651,609.922,1.347409915,126,heater,24,2008,B0006
3.558992258,-2.009619321,29.66952739,1.999,2.648,619.282,1.347409915,126,heater,24,2008,B0006
3.555239102,-2.010217129,29.70416409,1.999,2.644,628.672,1.347409915,126,heater,24,2008,B0006
3.552060819,-2.01124393,29.74749496,1.999,2.641,638.032,1.347409915,126,heater,24,2008,B0006
3.548472621,-2.007730391,29.79215225,1.999,2.638,647.407,1.347409915,126,heater,24,2008,B0006
3.545387486,-2.012666848,29.8245301,1.999,2.634,656.828,1.347409915,126,heater,24,2008,B0006
3.54206933,-2.011110996,29.86143722,1.9988,2.631,666.172,1.347409915,126,heater,24,2008,B0006
3.538802111,-2.009702298,29.91464552,1.999,2.628,675.532,1.347409915,126,heater,24,2008,B0006
3.535827415,-2.013112857,29.951553,1.999,2.625,684.907,1.347409915,126,heater,24,2008,B0006
3.532405638,-2.009124837,30.0143287,1.999,2.622,694.266,1.347409915,126,heater,24,2008,B0006
3.52917,-2.0126394,30.05295398,1.999,2.618,703.625,1.347409915,126,heater,24,2008,B0006
3.526290209,-2.009031831,30.1121354,1.999,2.615,713.032,1.347409915,126,heater,24,2008,B0006
3.523054982,-2.009056201,30.16833585,1.999,2.612,722.375,1.347409915,126,heater,24,2008,B0006
3.519862583,-2.009886051,30.20793724,1.999,2.609,731.735,1.347409915,126,heater,24,2008,B0006
3.516561613,-2.00819425,30.273771,1.999,2.606,741.094,1.347409915,126,heater,24,2008,B0006
3.513649562,-2.008659428,30.33230957,1.999,2.603,750.438,1.347409915,126,heater,24,2008,B0006
3.510771781,-2.010076823,30.38532379,1.999,2.6,759.875,1.347409915,126,heater,24,2008,B0006
3.50777248,-2.012096213,30.44939235,1.999,2.597,769.203,1.347409915,126,heater,24,2008,B0006
3.504661929,-2.006638579,30.49899764,1.999,2.594,778.594,1.347409915,126,heater,24,2008,B0006
3.501789796,-2.009383122,30.55216845,1.999,2.591,787.969,1.347409915,126,heater,24,2008,B0006
3.498992533,-2.012929939,30.60265289,1.999,2.588,797.313,1.347409915,126,heater,24,2008,B0006
3.496138935,-2.009889781,30.66335643,1.999,2.585,806.657,1.347409915,126,heater,24,2008,B0006
3.493068212,-2.010329023,30.71359638,1.999,2.582,816.047,1.347409915,126,heater,24,2008,B0006
3.490327147,-2.010022807,30.78090397,1.999,2.58,825.422,1.347409915,126,heater,24,2008,B0006
3.487585254,-2.010714665,30.8352799,1.999,2.576,834.735,1.347409915,126,heater,24,2008,B0006
3.484772438,-2.012751014,30.89775584,1.999,2.574,844.141,1.347409915,126,heater,24,2008,B0006
3.481692581,-2.010446244,30.94862752,1.999,2.571,853.485,1.347409915,126,heater,24,2008,B0006
3.478987604,-2.009138623,31.00441753,1.999,2.568,862.844,1.347409915,126,heater,24,2008,B0006
3.476332109,-2.007933548,31.05383604,1.999,2.566,872.235,1.347409915,126,heater,24,2008,B0006
3.473422855,-2.008870052,31.12277158,1.999,2.563,881.594,1.347409915,126,heater,24,2008,B0006
3.470764773,-2.01042364,31.17291618,1.999,2.56,890.969,1.347409915,126,heater,24,2008,B0006
3.467967123,-2.008159373,31.23672345,1.999,2.557,900.344,1.347409915,126,heater,24,2008,B0006
3.46555815,-2.007637532,31.29533592,1.999,2.555,909.719,1.347409915,126,heater,24,2008,B0006
3.462762208,-2.009168953,31.34403085,1.999,2.552,919.047,1.347409915,126,heater,24,2008,B0006
